Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
22240775,RS_246,COUNTRY,ESP,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,21.9,21.9,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240776,RS_246,COUNTRY,LKA,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,50.8,50.8,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240777,RS_246,COUNTRY,SUR,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,45.9,45.9,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240778,RS_246,COUNTRY,SWZ,YEAR,2013,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,2.0,2,,,,2020-04-23T15:31:24Z,2013,2013-01-01,2013-12-31
22240779,RS_246,COUNTRY,SWE,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,16.3,16.3,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240780,RS_246,COUNTRY,CHE,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,22.7,22.7,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240781,RS_246,COUNTRY,SYR,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,6.4,6.4,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240782,RS_246,COUNTRY,THA,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,74.4,74.4,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240783,RS_246,COUNTRY,MKD,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,9.5,9.5,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240784,RS_246,COUNTRY,TGO,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,71.6,71.6,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240785,RS_246,COUNTRY,TON,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,0.0,0,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240786,RS_246,COUNTRY,TTO,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,2.2,2.2,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240787,RS_246,COUNTRY,TUN,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,22.9,22.9,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240788,RS_246,COUNTRY,TUR,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,14.9,14.9,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240789,RS_246,COUNTRY,UGA,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,33.4,33.4,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240790,RS_246,COUNTRY,UKR,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,8.7,8.7,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240791,RS_246,COUNTRY,ARE,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,5.5,5.5,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240792,RS_246,COUNTRY,GBR,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,20.5,20.5,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240793,RS_246,COUNTRY,TZA,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,22.7,22.7,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240794,RS_246,COUNTRY,USA,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,14.2,14.2,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240795,RS_246,COUNTRY,URY,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,45.7,45.7,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240796,RS_246,COUNTRY,PSE,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,2.5,2.5,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240797,RS_246,COUNTRY,ZWE,YEAR,2016,ROADUSERTYPE,RS-DDC-2OR3WHEELS,,,,,,,10.2,10.2,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240798,RS_246,COUNTRY,ALB,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,39.4,39.4,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240799,RS_246,COUNTRY,AGO,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,59.5,59.5,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240800,RS_246,COUNTRY,ATG,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,62.5,62.5,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240801,RS_246,COUNTRY,ARG,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,47.2,47.2,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240802,RS_246,COUNTRY,ARM,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,59.6,59.6,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240803,RS_246,COUNTRY,AUS,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,60.9,60.9,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240804,RS_246,COUNTRY,AUT,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,43.8,43.8,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240805,RS_246,COUNTRY,AZE,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,51.8,51.8,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240806,RS_246,COUNTRY,BHS,YEAR,2013,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,57.7,57.7,,,,2020-04-23T15:31:24Z,2013,2013-01-01,2013-12-31
22240807,RS_246,COUNTRY,BHR,YEAR,2013,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,59.3,59.3,,,,2020-04-23T15:31:24Z,2013,2013-01-01,2013-12-31
22240808,RS_246,COUNTRY,BRB,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,33.3,33.3,,,,2020-04-23T15:31:24Z,2016,2016-01-01,2016-12-31
22240809,RS_246,COUNTRY,BLR,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,48.5,48.5,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240810,RS_246,COUNTRY,BEL,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,57.1,57.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240811,RS_246,COUNTRY,BLZ,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,18.8,18.8,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240812,RS_246,COUNTRY,BEN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,16.8,16.8,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240813,RS_246,COUNTRY,BOL,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,60.8,60.8,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240814,RS_246,COUNTRY,BWA,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,63.1,63.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240815,RS_246,COUNTRY,BRA,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,23.2,23.2,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240816,RS_246,COUNTRY,BGR,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,63.8,63.8,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240817,RS_246,COUNTRY,KHM,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,6.2,6.2,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240818,RS_246,COUNTRY,CAN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,64.3,64.3,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240819,RS_246,COUNTRY,CHL,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,42.0,42,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240820,RS_246,COUNTRY,COL,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,8.4,8.4,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240821,RS_246,COUNTRY,COM,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,65.2,65.2,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240822,RS_246,COUNTRY,COK,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,20.0,20,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240823,RS_246,COUNTRY,CRI,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,24.0,24,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240824,RS_246,COUNTRY,CIV,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,11.1,11.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240825,RS_246,COUNTRY,HRV,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,48.2,48.2,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240826,RS_246,COUNTRY,CUB,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,10.1,10.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240827,RS_246,COUNTRY,CYP,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,34.8,34.8,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240828,RS_246,COUNTRY,CZE,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,53.7,53.7,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240829,RS_246,COUNTRY,COD,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,36.1,36.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240830,RS_246,COUNTRY,DNK,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,48.3,48.3,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240831,RS_246,COUNTRY,DMA,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,10.0,10,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240832,RS_246,COUNTRY,DOM,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,11.0,11,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240833,RS_246,COUNTRY,ECU,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,5.2,5.2,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240834,RS_246,COUNTRY,EGY,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,45.1,45.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240835,RS_246,COUNTRY,SLV,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,32.1,32.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240836,RS_246,COUNTRY,ERI,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,36.2,36.2,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240837,RS_246,COUNTRY,EST,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,52.1,52.1,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240838,RS_246,COUNTRY,SWZ,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,53.7,53.7,,,Drivers and passengers (all vehicles),2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240839,RS_246,COUNTRY,ETH,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,0.0,0,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240840,RS_246,COUNTRY,FJI,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,63.3h,,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240841,RS_246,COUNTRY,FIN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,64.7,64.7,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240842,RS_246,COUNTRY,FRA,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,54.4,54.4,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240843,RS_246,COUNTRY,GEO,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,44.9,44.9,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240844,RS_246,COUNTRY,DEU,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,47.8,47.8,,,,2020-04-23T15:31:25Z,2016,2016-01-01,2016-12-31
22240845,RS_246,COUNTRY,GHA,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,12.0,12,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240846,RS_246,COUNTRY,GRC,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,40.3,40.3,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240847,RS_246,COUNTRY,GTM,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,19.4,19.4,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240848,RS_246,COUNTRY,GUY,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,24.2,24.2,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240849,RS_246,COUNTRY,HND,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,18.6,18.6,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240850,RS_246,COUNTRY,HUN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,44.3,44.3,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240851,RS_246,COUNTRY,ISL,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,72.2,72.2,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240852,RS_246,COUNTRY,IND,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,17.9,17.9,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240853,RS_246,COUNTRY,IDN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,4.9,4.9,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240854,RS_246,COUNTRY,IRN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,48.7,48.7,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240855,RS_246,COUNTRY,IRL,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,62.2,62.2,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240856,RS_246,COUNTRY,ISR,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,46.3,46.3,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240857,RS_246,COUNTRY,ITA,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,42.8,42.8,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240858,RS_246,COUNTRY,JAM,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,33.0,33,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240859,RS_246,COUNTRY,JPN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,32.4,32.4,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240860,RS_246,COUNTRY,JOR,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,71.3h,,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240861,RS_246,COUNTRY,KAZ,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,59.8,59.8,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240862,RS_246,COUNTRY,KEN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,36.4h,,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240863,RS_246,COUNTRY,KIR,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,40.0,40,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240864,RS_246,COUNTRY,KGZ,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,27.6,27.6,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240865,RS_246,COUNTRY,LVA,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,44.9,44.9,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240866,RS_246,COUNTRY,LBN,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,42.4h,,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240867,RS_246,COUNTRY,LBY,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,75.0,75,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240868,RS_246,COUNTRY,LTU,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,46.4h,,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240869,RS_246,COUNTRY,LUX,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,62.5,62.5,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240870,RS_246,COUNTRY,MDG,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,52.9h,,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240871,RS_246,COUNTRY,MWI,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,31.1,31.1,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240872,RS_246,COUNTRY,MDV,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,0.0,0,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240873,RS_246,COUNTRY,MLI,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,27.9,27.9,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240874,RS_246,COUNTRY,MLT,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,18.2,18.2,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240875,RS_246,COUNTRY,MHL,YEAR,2013,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,33.3,33.3,,,,2020-04-23T15:31:26Z,2013,2013-01-01,2013-12-31
22240876,RS_246,COUNTRY,MUS,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,16.7,16.7,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240877,RS_246,COUNTRY,MEX,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,18.4h,,,,,2020-04-23T15:31:26Z,2016,2016-01-01,2016-12-31
22240878,RS_246,COUNTRY,FSM,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,50.0,50,,,,2020-04-23T15:31:27Z,2016,2016-01-01,2016-12-31
22240879,RS_246,COUNTRY,MNG,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,39.3,39.3,,,,2020-04-23T15:31:27Z,2016,2016-01-01,2016-12-31
22240880,RS_246,COUNTRY,MNE,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,64.6,64.6,,,,2020-04-23T15:31:27Z,2016,2016-01-01,2016-12-31
22240881,RS_246,COUNTRY,MAR,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,31.2,31.2,,,,2020-04-23T15:31:27Z,2016,2016-01-01,2016-12-31
22240882,RS_246,COUNTRY,MMR,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,10.8,10.8,,,,2020-04-23T15:31:27Z,2016,2016-01-01,2016-12-31
22240883,RS_246,COUNTRY,NLD,YEAR,2016,ROADUSERTYPE,RS-DDC-4WHEELS,,,,,,,38.0,38,,,,2020-04-23T15:31:27Z,2016,2016-01-01,2016-12-31
